user_genome	classification	fastani_reference	fastani_reference_radius	fastani_taxonomy	fastani_ani	fastani_af	closest_placement_reference	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	aa_percent	translation_table	red_value	warnings																																																																																																															
bin.230	d__Bacteria	p__Bacteroidota	c__Ignavibacteria	o__Ignavibacteriales	f__Melioribacteraceae	g__XYB12-FULL-38-5	s__XYB12-FULL-38-5 sp001803165	GCA_001803165.1	95.0	d__Bacteria	p__Bacteroidota	c__Ignavibacteria	o__Ignavibacteriales	f__Melioribacteraceae	g__XYB12-FULL-38-5	s__XYB12-FULL-38-5 sp001803165	96.25	0.9	GCA_001803165.1	d__Bacteria	p__Bacteroidota	c__Ignavibacteria	o__Ignavibacteriales	f__Melioribacteraceae	g__XYB12-FULL-38-5	s__XYB12-FULL-38-5 sp001803165	96.25	0.9	d__Bacteria	p__Bacteroidota	c__Ignavibacteria	o__Ignavibacteriales	f__Melioribacteraceae	g__	s__	ANI/Placement	topological placement and ANI have congruent species assignments	N/A	98.35	11	N/A	N/A																																																																																							
bin.103	d__Bacteria	p__Patescibacteria	c__Paceibacteria	o__UBA9983_A	f__UBA2163	g__1-14-0-10-45-20	s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria	p__Patescibacteria	c__Paceibacteria	o__UBA9983_A	f__UBA2163	g__	s__	Placement	taxonomic novelty determined using RED	N/A	47.64	11	0.890227929796	N/A																																																																																																			
bin.264	d__Bacteria	p__Patescibacteria	c__Paceibacteria	o__UBA9983_A	f__UBA2163	g__GWA1-54-10	s__	N/A	N/A	N/A	N/A	N/A	GCA_001773575.1	d__Bacteria	p__Patescibacteria	c__Paceibacteria	o__UBA9983_A	f__UBA2163	g__GWA1-54-10	s__GWA1-54-10 sp001773575	81.22	0.61	d__Bacteria	p__Patescibacteria	c__Paceibacteria	o__UBA9983_A	f__UBA2163	g__GWA1-54-10	s__	Placement	taxonomic classification fully defined by topology	N/A	51.71	11	0.976379535056	N/A																																																																																													
bin.438	d__Bacteria	p__Patescibacteria	c__Paceibacteria	o__UBA9983_A	f__UBA2163	g__GWA1-54-10	s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria	p__Patescibacteria	c__Paceibacteria	o__UBA9983_A	f__UBA2163	g__GWA1-54-10	s__	Placement	taxonomic classification fully defined by topology	N/A	65.16	11	0.934929167706	N/A																																																																																																			
bin.477	d__Bacteria	p__Patescibacteria	c__Paceibacteria	o__UBA9983_A	f__UBA2163	g__GWA1-54-10	s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria	p__Patescibacteria	c__Paceibacteria	o__UBA9983_A	f__UBA2163	g__GWA1-54-10	s__	Placement	taxonomic classification fully defined by topology	N/A	63.79	11	0.924031958036	N/A																																																																																																			
bin.68	d__Bacteria	p__Patescibacteria	c__Paceibacteria	o__UBA9983_A	f__UBA2163	g__GWA1-54-10	s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria	p__Patescibacteria	c__Paceibacteria	o__UBA9983_A	f__UBA2163	g__GWA1-54-10	s__	Placement	taxonomic classification fully defined by topology	N/A	63.21	11	0.928069527972	N/A																																																																																																			
bin.247	d__Bacteria	p__Patescibacteria	c__Paceibacteria	o__UBA9983_A	f__UBA2163	g__UBA10103	s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria	p__Patescibacteria	c__Paceibacteria	o__UBA9983_A	f__UBA2163	g__UBA10103	s__	Placement	taxonomic classification fully defined by topology	N/A	63.45	11	0.951669583387	Genome has more than 15.8% of markers with multiple hits																																																																																																			
bin.28	d__Bacteria	p__Patescibacteria	c__Paceibacteria	o__UBA9983_A	f__UBA2163	g__UBA10103	s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria	p__Patescibacteria	c__Paceibacteria	o__UBA9983_A	f__UBA2163	g__UBA10103	s__	Placement	taxonomic classification fully defined by topology	N/A	55.79	11	0.927339797758	N/A																																																																																																			
bin.368	d__Bacteria	p__Patescibacteria	c__Paceibacteria	o__UBA9983_A	f__UBA2163	g__	s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria	p__Patescibacteria	c__Paceibacteria	o__UBA9983_A	f__UBA2163	g__	s__	Placement	taxonomic novelty determined using RED	N/A	47.38	11	0.889165584274	N/A																																																																																																			
bin.157	d__Bacteria	p__Patescibacteria	c__Paceibacteria	o__UBA9983_A	f__Zambryskibacteraceae	g__UBA5004	s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria	p__Patescibacteria	c__Paceibacteria	o__UBA9983_A	f__Zambryskibacteraceae	g__UBA5004	s__	Placement	taxonomic classification fully defined by topology	N/A	59.8	11	0.890445795608	N/A																																																																																																			
bin.186	d__Bacteria	p__Patescibacteria	c__Paceibacteria	o__UBA9983_A	f__Zambryskibacteraceae	g__C7867-006	s__	N/A	N/A	N/A	N/A	N/A	GCA_001824295.1	d__Bacteria	p__Patescibacteria	c__Paceibacteria	o__UBA9983_A	f__Zambryskibacteraceae	g__C7867-006	s__C7867-006 sp001824295	78.34	0.29	d__Bacteria	p__Patescibacteria	c__Paceibacteria	o__UBA9983_A	f__Zambryskibacteraceae	g__C7867-006	s__	Placement	taxonomic classification fully defined by topology	N/A	62.96	11	0.946930372623	N/A																																																																																													
bin.153	d__Bacteria	p__Patescibacteria	c__Paceibacteria	o__UBA9983_A	f__	g__	s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria	p__Patescibacteria	c__Paceibacteria	o__UBA9983_A	f__	g__	s__	Placement	taxonomic novelty determined using RED	N/A	63.77	11	0.740167096937	N/A																																																																																																			
bin.408	d__Bacteria	p__Patescibacteria	c__Paceibacteria	o__UBA9983_A	f__UBA11359_A	g__	s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria	p__Patescibacteria	c__Paceibacteria	o__UBA9983_A	f__UBA11359_A	g__	s__	Placement	taxonomic novelty determined using RED	N/A	61.79	11	0.812393470491	N/A																																																																																																			
bin.478	d__Bacteria	p__Patescibacteria	c__Paceibacteria	o__UBA9983_A	f__UBA11359_A	g__	s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria	p__Patescibacteria	c__Paceibacteria	o__UBA9983_A	f__UBA11359_A	g__	s__	Placement	taxonomic classification fully defined by topology	N/A	67.82	11	0.780328756773	N/A																																																																																																			
bin.256	d__Bacteria	p__Patescibacteria	c__Paceibacteria	o__UBA9983_A	f__UBA11359	g__C7867-002	s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria	p__Patescibacteria	c__Paceibacteria	o__UBA9983_A	f__UBA11359	g__C7867-002	s__	Placement	taxonomic classification fully defined by topology	N/A	64.72	11	0.949474433379	N/A																																																																																																			
bin.401	d__Bacteria	p__Patescibacteria	c__Paceibacteria	o__UBA9983_A	f__UBA11359	g__C7867-002	s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria	p__Patescibacteria	c__Paceibacteria	o__UBA9983_A	f__UBA11359	g__C7867-002	s__	Placement	taxonomic classification fully defined by topology	N/A	60.18	11	0.94779730625	N/A																																																																																																			
bin.45	d__Bacteria	p__Patescibacteria	c__Paceibacteria	o__UBA9983_A	f__UBA11359	g__C7867-002	s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria	p__Patescibacteria	c__Paceibacteria	o__UBA9983_A	f__UBA11359	g__C7867-002	s__	Placement	taxonomic classification fully defined by topology	N/A	60.56	11	0.949460621981	N/A																																																																																																			
bin.1	d__Bacteria	p__Patescibacteria	c__Paceibacteria	o__UBA9983_A	f__UBA11359	g__C7867-002	s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria	p__Patescibacteria	c__Paceibacteria	o__UBA9983_A	f__UBA11359	g__C7867-002	s__	Placement	taxonomic classification fully defined by topology	N/A	64.03	11	0.899802455861	N/A																																																																																																			
bin.470	d__Bacteria	p__Patescibacteria	c__Paceibacteria	o__UBA9983_A	f__UBA11359	g__	s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria	p__Patescibacteria	c__Paceibacteria	o__UBA9983_A	f__UBA11359	g__	s__	Placement	taxonomic novelty determined using RED	N/A	65.87	11	0.881858440595	N/A																																																																																																			
bin.452	d__Bacteria	p__Patescibacteria	c__Paceibacteria	o__UBA9983_A	f__UBA11359	g__	s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria	p__Patescibacteria	c__Paceibacteria	o__UBA9983_A	f__UBA11359	g__	s__	Placement	taxonomic novelty determined using RED	N/A	60.12	11	0.879434675997	N/A																																																																																																			
bin.171	d__Bacteria	p__Patescibacteria	c__Paceibacteria	o__UBA9983_A	f__UBA11359	g__UBA6065	s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria	p__Patescibacteria	c__Paceibacteria	o__UBA9983_A	f__UBA11359	g__	s__	Placement	taxonomic novelty determined using RED	N/A	37.1	11	0.89221273705	N/A																																																																																																			
bin.222	d__Bacteria	p__Patescibacteria	c__Paceibacteria	o__UBA9983_A	f__UBA11359	g__UBA6065	s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria	p__Patescibacteria	c__Paceibacteria	o__UBA9983_A	f__UBA11359	g__	s__	Placement	taxonomic novelty determined using RED	N/A	24.25	11	0.891518418506	N/A																																																																																																			
bin.441	d__Bacteria	p__Patescibacteria	c__Paceibacteria	o__UBA9983_A	f__UBA11359	g__UBA11359	s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria	p__Patescibacteria	c__Paceibacteria	o__UBA9983_A	f__UBA11359	g__	s__	Placement	taxonomic novelty determined using RED	N/A	61.17	11	0.951335997369	N/A																																																																																																			
bin.53	d__Bacteria	p__Patescibacteria	c__Paceibacteria	o__UBA9983_A	f__GWA1-40-21	g__Bog-1340	s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria	p__Patescibacteria	c__Paceibacteria	o__UBA9983_A	f__GWA1-40-21	g__	s__	Placement	taxonomic novelty determined using RED	N/A	60.69	11	0.939840828365	N/A																																																																																																			
bin.422	d__Bacteria	p__Patescibacteria	c__Paceibacteria	o__UBA9983_A	f__GWA1-40-21	g__	s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria	p__Patescibacteria	c__Paceibacteria	o__UBA9983_A	f__GWA1-40-21	g__	s__	Placement	taxonomic novelty determined using RED	N/A	44.37	11	0.844728805837	N/A																																																																																																			
bin.195	d__Bacteria	p__Patescibacteria	c__Paceibacteria	o__UBA9983_A	f__UBA1539	g__UBA1550	s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria	p__Patescibacteria	c__Paceibacteria	o__UBA9983_A	f__UBA1539	g__UBA1550	s__	Placement	taxonomic classification fully defined by topology	N/A	61.69	11	0.930026772336	N/A																																																																																																			
bin.414	d__Bacteria	p__Patescibacteria	c__Paceibacteria	o__UBA9983_A	f__UBA1539	g__	s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria	p__Patescibacteria	c__Paceibacteria	o__UBA9983_A	f__UBA1539	g__	s__	Placement	taxonomic novelty determined using RED	N/A	66.21	11	0.784206717745	N/A																																																																																																			
bin.274	d__Bacteria	p__Patescibacteria	c__Paceibacteria	o__UBA9983_A	f__UBA1539	g__	s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria	p__Patescibacteria	c__Paceibacteria	o__UBA9983_A	f__UBA1539	g__	s__	Placement	taxonomic novelty determined using RED	N/A	60.65	11	0.780696332548	N/A																																																																																																			
bin.312	d__Bacteria	p__Patescibacteria	c__Paceibacteria	o__UBA9983_A	f__UBA1539	g__	s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria	p__Patescibacteria	c__Paceibacteria	o__UBA9983_A	f__UBA1539	g__	s__	Placement	taxonomic novelty determined using RED	N/A	40.58	11	0.779294916931	N/A																																																																																																			
bin.272	d__Bacteria	p__Patescibacteria	c__Paceibacteria	o__UBA9983_A	f__UBA1539	g__	s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria	p__Patescibacteria	c__Paceibacteria	o__UBA9983_A	f__UBA1539	g__	s__	Placement	taxonomic novelty determined using RED	N/A	14.17	11	0.775477134779	N/A																																																																																																			
bin.304	d__Bacteria	p__Patescibacteria	c__Paceibacteria	o__UBA9983_A	f__UBA1539	g__	s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria	p__Patescibacteria	c__Paceibacteria	o__UBA9983_A	f__UBA1539	g__	s__	Placement	taxonomic novelty determined using RED	N/A	46.85	11	0.773525047393	N/A																																																																																																			
bin.396	d__Bacteria	p__Patescibacteria	c__Paceibacteria	o__UBA9983_A	f__UBA1539	g__	s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria	p__Patescibacteria	c__Paceibacteria	o__UBA9983_A	f__UBA1539	g__	s__	Placement	taxonomic novelty determined using RED	N/A	69.8	11	0.773163497224	N/A																																																																																																			
bin.333	d__Bacteria	p__Patescibacteria	c__Paceibacteria	o__UBA9983_A	f__UBA6899	g__	s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria	p__Patescibacteria	c__Paceibacteria	o__UBA9983_A	f__	g__	s__	Placement	taxonomic novelty determined using RED	N/A	69.54	11	0.744591295802	Genome has more than 12.5% of markers with multiple hits																																																																																																			
bin.344	d__Bacteria	p__Patescibacteria	c__Paceibacteria	o__UBA9983_A	f__UBA6899	g__	s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria	p__Patescibacteria	c__Paceibacteria	o__UBA9983_A	f__	g__	s__	Placement	taxonomic novelty determined using RED	N/A	67.44	11	0.744540510153	Genome has more than 60.0% of markers with multiple hits																																																																																																			
bin.41	d__Bacteria	p__Patescibacteria	c__Paceibacteria	o__UBA9983_A	f__UBA6899	g__	s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria	p__Patescibacteria	c__Paceibacteria	o__UBA9983_A	f__	g__	s__	Placement	taxonomic novelty determined using RED	N/A	54.58	11	0.744133343016	Genome has more than 18.3% of markers with multiple hits																																																																																																			
bin.425	d__Bacteria	p__Patescibacteria	c__Paceibacteria	o__UBA9983_A	f__XYD1-FULL-46-19	g__XYB1-FULL-42-16	s__	N/A	N/A	N/A	N/A	N/A	GCA_001823055.1	d__Bacteria	p__Patescibacteria	c__Paceibacteria	o__UBA9983_A	f__XYD1-FULL-46-19	g__XYB1-FULL-42-16	s__XYB1-FULL-42-16 sp001823055	77.63	0.28	d__Bacteria	p__Patescibacteria	c__Paceibacteria	o__UBA9983_A	f__XYD1-FULL-46-19	g__	s__	Placement	taxonomic novelty determined using RED	N/A	64.74	11	0.942435887537	N/A																																																																																													
bin.472	d__Bacteria	p__Patescibacteria	c__Paceibacteria	o__UBA9983_A	f__XYD1-FULL-46-19	g__	s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria	p__Patescibacteria	c__Paceibacteria	o__UBA9983_A	f__XYD1-FULL-46-19	g__	s__	Placement	taxonomic classification fully defined by topology	N/A	65.85	11	0.828726824241	N/A																																																																																																			
bin.490	d__Bacteria	p__Patescibacteria	c__Paceibacteria	o__UBA9983_A	f__XYD1-FULL-46-19	g__	s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria	p__Patescibacteria	c__Paceibacteria	o__UBA9983_A	f__XYD1-FULL-46-19	g__	s__	Placement	taxonomic classification fully defined by topology	N/A	70.58	11	0.825447226092	N/A																																																																																																			
bin.471	d__Bacteria	p__Patescibacteria	c__Paceibacteria	o__UBA9983_A	f__UBA9988	g__	s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria	p__Patescibacteria	c__Paceibacteria	o__UBA9983_A	f__	g__	s__	Placement	taxonomic novelty determined using RED	N/A	62.28	11	0.79184964143	N/A																																																																																																			
bin.353	d__Bacteria	p__Patescibacteria	c__Paceibacteria	o__UBA9983_A	f__UBA9988	g__	s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria	p__Patescibacteria	c__Paceibacteria	o__UBA9983_A	f__	g__	s__	Placement	taxonomic novelty determined using RED	N/A	57.56	11	0.790104757434	N/A																																																																																																			
bin.495	d__Bacteria	p__Patescibacteria	c__Paceibacteria	o__UBA9983_A	f__UBA9973	g__UBA9973	s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria	p__Patescibacteria	c__Paceibacteria	o__UBA9983_A	f__UBA9973	g__UBA9973	s__	Placement	taxonomic classification fully defined by topology	N/A	68.27	11	0.954120685346	N/A																																																																																																			
bin.98	d__Bacteria	p__Patescibacteria	c__Paceibacteria	o__UBA9983_A	f__UBA9973	g__UBA9973	s__	N/A	N/A	N/A	N/A	N/A	GCA_000994705.1	d__Bacteria	p__Patescibacteria	c__Paceibacteria	o__UBA9983_A	f__UBA9973	g__UBA9973	s__UBA9973 sp000994705	77.54	0.38	d__Bacteria	p__Patescibacteria	c__Paceibacteria	o__UBA9983_A	f__UBA9973	g__UBA9973	s__	Placement	taxonomic classification fully defined by topology	N/A	66.45	11	0.948419432897	N/A																																																																																													
bin.378	d__Bacteria	p__Patescibacteria	c__Paceibacteria	o__UBA9983_A	f__UBA9973	g__UBA8515	s__	N/A	N/A	N/A	N/A	N/A	GCA_000991405.1	d__Bacteria	p__Patescibacteria	c__Paceibacteria	o__UBA9983_A	f__UBA9973	g__UBA8515	s__UBA8515 sp000991405	80.3	0.6	d__Bacteria	p__Patescibacteria	c__Paceibacteria	o__UBA9983_A	f__UBA9973	g__UBA8515	s__	Placement	taxonomic classification fully defined by topology	GCA_000990325.1, s__UBA8515 sp000990325, 95.0, 79.81, 0.61	37.76	11	0.979545330729	N/A																																																																																													
bin.429	d__Bacteria	p__Patescibacteria	c__Paceibacteria	o__UBA9983_A	f__UBA9973	g__UBA8515	s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria	p__Patescibacteria	c__Paceibacteria	o__UBA9983_A	f__UBA9973	g__UBA8515	s__	Placement	taxonomic classification fully defined by topology	GCA_000991405.1, s__UBA8515 sp000991405, 95.0, 78.3, 0.19	33.85	11	0.945744988588	N/A																																																																																																			
bin.60	d__Bacteria	p__Patescibacteria	c__Paceibacteria	o__UBA9983_A	f__UBA9973	g__UBA8515	s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria	p__Patescibacteria	c__Paceibacteria	o__UBA9983_A	f__UBA9973	g__UBA8515	s__	Placement	taxonomic classification fully defined by topology	GCA_000991405.1, s__UBA8515 sp000991405, 95.0, 78.81, 0.43	 GCA_000990325.1, s__UBA8515 sp000990325, 95.0, 78.45, 0.39	68.27	11	0.944526040536	N/A																																																																																																		
bin.21	d__Bacteria	p__Patescibacteria	c__Paceibacteria	o__UBA9983_A	f__UBA5272	g__UBA11704	s__	N/A	N/A	N/A	N/A	N/A	GCA_003518045.1	d__Bacteria	p__Patescibacteria	c__Paceibacteria	o__UBA9983_A	f__UBA5272	g__UBA11704	s__UBA11704 sp003518045	78.29	0.3	d__Bacteria	p__Patescibacteria	c__Paceibacteria	o__UBA9983_A	f__UBA5272	g__	s__	Placement	taxonomic novelty determined using RED	N/A	69.25	11	0.917381570541	N/A																																																																																													
bin.288	d__Bacteria	p__Patescibacteria	c__Paceibacteria	o__	f__	g__	s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria	p__Patescibacteria	c__Paceibacteria	o__	f__	g__	s__	Placement	taxonomic novelty determined using RED	N/A	34.07	11	0.57019015016	N/A																																																																																																			
bin.23	d__Bacteria	p__Patescibacteria	c__Paceibacteria	o__2-02-FULL-40-12	f__GWA2-44-9	g__2-01-FULL-41-26	s__	N/A	N/A	N/A	N/A	N/A	GCA_001794125.1	d__Bacteria	p__Patescibacteria	c__Paceibacteria	o__2-02-FULL-40-12	f__GWA2-44-9	g__2-01-FULL-41-26	s__2-01-FULL-41-26 sp001794125	79.33	0.55	d__Bacteria	p__Patescibacteria	c__Paceibacteria	o__2-02-FULL-40-12	f__GWA2-44-9	g__2-01-FULL-41-26	s__	Placement	taxonomic classification fully defined by topology	GCA_001794055.1, s__2-01-FULL-41-26 sp001794055, 95.0, 78.54, 0.39	68.61	11	0.951704702522	N/A																																																																																													
bin.42	d__Bacteria	p__Patescibacteria	c__Paceibacteria	o__2-02-FULL-40-12	f__GWA2-44-9	g__UBA12115	s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria	p__Patescibacteria	c__Paceibacteria	o__2-02-FULL-40-12	f__GWA2-44-9	g__	s__	Placement	taxonomic novelty determined using RED	N/A	67.3	11	0.905635135155	N/A																																																																																																			
