Bin Id	# unique markers (of 43)	# multi-copy	Insertion branch UID	Taxonomy (contained)	Taxonomy (sister lineage)	GC	Genome size (Mbp)	Gene count	Coding density	Translation table	# descendant genomes	Lineage: GC mean	Lineage: GC std	Lineage: genome size (Mbp) mean	Lineage: genome size (Mbp) std	Lineage: gene count mean	Lineage: gene count std
bin.456	0	0	NA	NA	unresolved	72.873096003	0.503349	631	0.916183403563	11	NA	NA	NA	NA	NA	NA	NA
bin.457	40	1	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	51.8040974463	1.089215	1148	0.909285127362	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
bin.458	34	2	UID1	k__Bacteria (root)	k__Bacteria	56.1860910769	0.649166	747	0.91073315608	11	5656	49.2752660014	13.0081081425	3.76173456931	1.81655134913	3559.91760962	1650.82761538
bin.459	39	0	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	37.3761437551	1.215623	1256	0.898414228753	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
bin.46	41	0	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	48.4646086584	0.801001	767	0.902492006876	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
bin.460	32	0	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	46.7266181143	0.487172	528	0.95731281765	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
bin.461	39	0	UID2496	k__Bacteria;p__Spirochaetes;c__Spirochaetia	p__Elusimicrobia;c__Candidatus_Endomicrobium;o__Candidatus_Endomicrobium;f__Candidatus_Endomicrobium;g__Candidatus_Endomicrobium;s__	39.3205981732	1.126697	1066	0.879015387456	11	72	38.9697421605	10.3693638763	2.60865927778	1.034157916	2440.63888889	952.666641963
bin.462	0	0	NA	NA	unresolved	56.0911647897	0.462547	725	0.917513247302	11	NA	NA	NA	NA	NA	NA	NA
bin.463	37	0	UID1	k__Bacteria (root)	k__Bacteria	51.6034845381	0.582918	638	0.922138276739	11	5656	49.2752660014	13.0081081425	3.76173456931	1.81655134913	3559.91760962	1650.82761538
bin.464	41	0	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	59.5743618237	1.281464	1175	0.864639193922	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
bin.465	40	1	UID59	k__Archaea;p__Euryarchaeota;c__Methanomicrobia;o__Methanosarcinales;f__Methanosaetaceae;g__Methanosaeta	s__Methanosaeta_concilii	54.1413853739	1.832877	2198	0.867486470723	11	2	52.2665447155	1.27873478072	2.453058	0.573587	2342.5	557.5
bin.466	35	4	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	37.2931953182	0.951683	1005	0.857661637331	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
bin.467	18	0	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	43.1339345996	1.008649	1074	0.919545847961	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
bin.468	40	0	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	42.9806117876	1.173806	1139	0.86693116239	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
bin.469	37	0	UID2496	k__Bacteria;p__Spirochaetes;c__Spirochaetia	p__Elusimicrobia;c__Candidatus_Endomicrobium;o__Candidatus_Endomicrobium;f__Candidatus_Endomicrobium;g__Candidatus_Endomicrobium;s__	41.0541282234	0.714581	669	0.900147079197	11	72	38.9697421605	10.3693638763	2.60865927778	1.034157916	2440.63888889	952.666641963
bin.47	38	0	UID2496	k__Bacteria;p__Spirochaetes;c__Spirochaetia	p__Elusimicrobia;c__Candidatus_Endomicrobium;o__Candidatus_Endomicrobium;f__Candidatus_Endomicrobium;g__Candidatus_Endomicrobium;s__	41.7278837083	0.732503	782	0.908753957322	11	72	38.9697421605	10.3693638763	2.60865927778	1.034157916	2440.63888889	952.666641963
bin.470	39	0	UID1	k__Bacteria (root)	k__Bacteria	44.5569007016	0.780254	781	0.884641411643	11	5656	49.2752660014	13.0081081425	3.76173456931	1.81655134913	3559.91760962	1650.82761538
bin.471	38	0	UID2307	k__Bacteria	p__Armatimonadetes;c__Chthonomonadetes;o__Chthonomonadales;f__Chthonomonadaceae;g__Chthonomonas;s__Chthonomonas_calidirosea	46.2536894247	0.643393	718	0.922335182385	11	23	55.9597818041	5.95590811758	3.90703395652	1.73333076608	3352.7826087	1254.52443636
bin.472	39	0	UID1	k__Bacteria (root)	k__Bacteria	43.4077600123	0.84871	870	0.899982326118	11	5656	49.2752660014	13.0081081425	3.76173456931	1.81655134913	3559.91760962	1650.82761538
bin.473	0	0	NA	NA	unresolved	47.0036538045	0.308993	383	0.907172654397	11	NA	NA	NA	NA	NA	NA	NA
bin.474	28	0	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	50.0201695752	0.265251	225	0.904656344368	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
bin.475	38	0	UID2496	k__Bacteria;p__Spirochaetes;c__Spirochaetia	p__Elusimicrobia;c__Candidatus_Endomicrobium;o__Candidatus_Endomicrobium;f__Candidatus_Endomicrobium;g__Candidatus_Endomicrobium;s__	36.6116916643	0.686797	711	0.897176312651	11	72	38.9697421605	10.3693638763	2.60865927778	1.034157916	2440.63888889	952.666641963
bin.476	41	0	UID2307	k__Bacteria	p__Armatimonadetes;c__Chthonomonadetes;o__Chthonomonadales;f__Chthonomonadaceae;g__Chthonomonas;s__Chthonomonas_calidirosea	37.8702386114	1.030923	984	0.881762265465	11	23	55.9597818041	5.95590811758	3.90703395652	1.73333076608	3352.7826087	1254.52443636
bin.477	36	1	UID2142	k__Bacteria	p__Deinococcus-Thermus;c__Deinococci	50.3991400128	0.766523	849	0.909032083838	11	169	50.1629813722	12.0228236511	4.39149491716	1.99838199454	4148.5443787	1625.20651017
bin.478	39	0	UID1	k__Bacteria (root)	k__Bacteria	46.1894897035	0.909432	987	0.864480247011	11	5656	49.2752660014	13.0081081425	3.76173456931	1.81655134913	3559.91760962	1650.82761538
bin.479	3	0	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	66.1709982728	0.955881	1192	0.878758966859	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
bin.48	43	0	UID3985	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae	g__Methyloversatilis;s__Methyloversatilis_universalis	65.3893625328	3.519522	3525	0.925225357307	11	17	65.8987056511	2.46835292806	4.46613729412	0.436763259742	4156.29411765	431.105932758
bin.480	41	0	UID1	k__Bacteria (root)	k__Bacteria	34.8061525679	1.030269	981	0.902202240386	11	5656	49.2752660014	13.0081081425	3.76173456931	1.81655134913	3559.91760962	1650.82761538
bin.481	0	0	NA	NA	unresolved	47.6599660314	0.218437	206	0.837765580007	11	NA	NA	NA	NA	NA	NA	NA
bin.482	40	0	UID2307	k__Bacteria	p__Armatimonadetes;c__Chthonomonadetes;o__Chthonomonadales;f__Chthonomonadaceae;g__Chthonomonas;s__Chthonomonas_calidirosea	58.026658897	1.365998	1204	0.89931537235	11	23	55.9597818041	5.95590811758	3.90703395652	1.73333076608	3352.7826087	1254.52443636
bin.483	40	0	UID1	k__Archaea (root)	k__Archaea	31.2950066584	0.641294	788	0.915173071945	11	5656	49.2752660014	13.0081081425	3.76173456931	1.81655134913	3559.91760962	1650.82761538
bin.484	40	0	UID2496	k__Bacteria;p__Spirochaetes;c__Spirochaetia	p__Elusimicrobia;c__Candidatus_Endomicrobium;o__Candidatus_Endomicrobium;f__Candidatus_Endomicrobium;g__Candidatus_Endomicrobium;s__	44.2639667289	0.89928	866	0.921413797705	11	72	38.9697421605	10.3693638763	2.60865927778	1.034157916	2440.63888889	952.666641963
bin.485	38	0	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	49.8063677205	1.022815	1000	0.916767939461	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
bin.486	22	0	UID2307	k__Bacteria	p__Armatimonadetes;c__Chthonomonadetes;o__Chthonomonadales;f__Chthonomonadaceae;g__Chthonomonas;s__Chthonomonas_calidirosea	49.6617676064	0.836555	902	0.905523247127	11	23	55.9597818041	5.95590811758	3.90703395652	1.73333076608	3352.7826087	1254.52443636
bin.487	18	0	UID2310	k__Bacteria;p__Chloroflexi	c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Anaerolinea;s__Anaerolinea_thermophila	50.0119655627	3.058778	2832	0.916478083731	11	2	56.2911854198	2.4415124799	4.335458	0.80308	3708.0	484.0
bin.488	39	0	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	42.7694024661	1.091369	1138	0.866584995542	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
bin.489	39	0	UID1	k__Archaea (root)	k__Archaea	31.7796135013	1.043367	1266	0.911454933882	11	5656	49.2752660014	13.0081081425	3.76173456931	1.81655134913	3559.91760962	1650.82761538
bin.49	36	2	UID2496	k__Bacteria;p__Spirochaetes;c__Spirochaetia	p__Elusimicrobia;c__Candidatus_Endomicrobium;o__Candidatus_Endomicrobium;f__Candidatus_Endomicrobium;g__Candidatus_Endomicrobium;s__	56.4630587102	0.847331	918	0.896419462996	11	72	38.9697421605	10.3693638763	2.60865927778	1.034157916	2440.63888889	952.666641963
bin.490	38	0	UID2142	k__Bacteria	p__Deinococcus-Thermus;c__Deinococci	44.6840383665	0.803721	840	0.849664249161	11	169	50.1629813722	12.0228236511	4.39149491716	1.99838199454	4148.5443787	1625.20651017
bin.491	32	0	UID2142	k__Bacteria	p__Deinococcus-Thermus;c__Deinococci	52.8584596811	0.735536	837	0.915102727807	11	169	50.1629813722	12.0228236511	4.39149491716	1.99838199454	4148.5443787	1625.20651017
bin.492	42	1	UID3278	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria	o__Myxococcales;f__Myxococcaceae;g__Anaeromyxobacter;s__Anaeromyxobacter_dehalogenans	58.5634379061	6.866226	6789	0.87419886849	11	21	63.1862370411	7.35688494041	5.56829371429	2.22623555555	4800.0952381	1569.45331412
bin.493	0	0	NA	NA	unresolved	54.829679939	0.608384	875	0.912481261835	11	NA	NA	NA	NA	NA	NA	NA
bin.494	43	0	UID47	k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium	s__	35.6213050445	2.35287	2275	0.793222744988	11	2	35.7802100999	0.0484468963696	2.565147	0.018606	2542.0	42.0
bin.495	40	0	UID1	k__Bacteria (root)	k__Bacteria	43.5891888438	0.688696	716	0.924399154344	11	5656	49.2752660014	13.0081081425	3.76173456931	1.81655134913	3559.91760962	1650.82761538
bin.496	0	0	NA	NA	unresolved	43.6660895045	0.30032	472	0.928626132126	11	NA	NA	NA	NA	NA	NA	NA
bin.497	22	0	UID3212	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales	unresolved	61.6735276283	1.718418	2197	0.918100834605	11	3	58.9856901453	2.09110046121	7.46859766667	1.80725909263	6330.66666667	1220.19570379
bin.498	0	0	NA	NA	unresolved	44.1904228832	0.310866	402	0.862718985029	11	NA	NA	NA	NA	NA	NA	NA
bin.499	11	1	UID4192	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Methylophilales;f__Methylophilaceae;g__Methylotenera	s__Methylotenera_mobilis	46.205286055	1.321931	1623	0.904672785493	11	3	43.5720937517	1.37069284747	2.80374266667	0.209146009802	2657.0	191.124741116
bin.5	41	0	UID3275	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio	unresolved	68.0088714125	4.063389	3882	0.903263015183	11	4	65.0760003079	0.964375764266	4.64328825	0.336912628718	4170.75	273.59493325
bin.50	5	0	UID1	k__Bacteria (root)	k__Bacteria	32.5960343563	0.200371	322	0.929380998248	11	5656	49.2752660014	13.0081081425	3.76173456931	1.81655134913	3559.91760962	1650.82761538
bin.500	7	0	UID1	k__Bacteria (root)	k__Bacteria	38.1078537085	0.452959	471	0.928110491237	11	5656	49.2752660014	13.0081081425	3.76173456931	1.81655134913	3559.91760962	1650.82761538
bin.501	43	0	UID4268	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	o__Thiotrichales;f__Thiotrichaceae;g__Beggiatoa;s__Beggiatoa_alba	65.2569667209	2.63108	2607	0.922305289083	11	7	46.9107032025	3.74065978184	3.387797	0.587458242618	3233.0	439.913627886
bin.51	40	0	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	38.9071099651	1.032382	975	0.893557810965	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
bin.52	0	0	NA	NA	unresolved	53.8400967351	1.515066	1636	0.897875076069	11	NA	NA	NA	NA	NA	NA	NA
bin.53	38	0	UID2496	k__Bacteria;p__Spirochaetes;c__Spirochaetia	p__Elusimicrobia;c__Candidatus_Endomicrobium;o__Candidatus_Endomicrobium;f__Candidatus_Endomicrobium;g__Candidatus_Endomicrobium;s__	34.6065037522	0.602852	635	0.87078254696	11	72	38.9697421605	10.3693638763	2.60865927778	1.034157916	2440.63888889	952.666641963
bin.54	12	1	UID2310	k__Bacteria;p__Chloroflexi	c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Anaerolinea;s__Anaerolinea_thermophila	56.7369124264	3.899405	4281	0.902405879871	11	2	56.2911854198	2.4415124799	4.335458	0.80308	3708.0	484.0
bin.55	40	0	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	41.2729335135	1.244794	1195	0.939343377298	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
bin.56	8	0	UID3195	k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__Nitrospiraceae	g__Candidatus_Nitrospira;s__Candidatus_Nitrospira_defluvii	57.7462811921	2.664698	3157	0.885943172547	11	4	40.4354512169	10.734191293	2.5603085	1.01636770309	2628.5	976.721429068
bin.57	8	0	UID3278	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria	o__Desulfuromonadales;f__Geobacteraceae;g__Geobacter;s__Geobacter_sulfurreducens	63.3529868102	1.202671	1559	0.919223129185	11	21	63.1862370411	7.35688494041	5.56829371429	2.22623555555	4800.0952381	1569.45331412
bin.58	25	0	UID2112	k__Bacteria;p__Actinobacteria;c__Actinobacteria	o__Coriobacteriales;f__Coriobacteriaceae	64.9717744106	1.523086	1826	0.923861817389	11	31	60.5122590539	9.26009174978	3.1163523871	1.83980554766	2914.48387097	1776.20003725
bin.59	39	0	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	45.4097330107	1.053076	990	0.904049660233	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
bin.6	38	1	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	43.6043262541	0.617347	680	0.888934424238	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
bin.60	37	0	UID2496	k__Bacteria;p__Spirochaetes;c__Spirochaetia	p__Elusimicrobia;c__Candidatus_Endomicrobium;o__Candidatus_Endomicrobium;f__Candidatus_Endomicrobium;g__Candidatus_Endomicrobium;s__	35.5390598349	0.73285	753	0.917788087603	11	72	38.9697421605	10.3693638763	2.60865927778	1.034157916	2440.63888889	952.666641963
bin.61	34	0	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	45.461121936	0.46453	516	0.914920457236	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
bin.62	36	0	UID1	k__Bacteria (root)	k__Bacteria	35.213145542	0.877499	884	0.905376530344	11	5656	49.2752660014	13.0081081425	3.76173456931	1.81655134913	3559.91760962	1650.82761538
bin.63	0	0	NA	NA	unresolved	60.4544688311	0.29661	328	0.875398671656	11	NA	NA	NA	NA	NA	NA	NA
bin.64	0	0	NA	NA	unresolved	46.0342465205	0.624005	827	0.785312617687	11	NA	NA	NA	NA	NA	NA	NA
bin.65	6	0	UID1	k__Archaea (root)	k__Archaea	37.6337594952	0.278298	280	0.9245556921	11	5656	49.2752660014	13.0081081425	3.76173456931	1.81655134913	3559.91760962	1650.82761538
bin.66	0	0	NA	NA	unresolved	34.2609169784	0.355799	571	0.938541142611	11	NA	NA	NA	NA	NA	NA	NA
bin.67	9	0	UID1	k__Archaea (root)	k__Archaea	37.7963928129	0.498283	575	0.838344876305	11	5656	49.2752660014	13.0081081425	3.76173456931	1.81655134913	3559.91760962	1650.82761538
bin.68	39	0	UID2142	k__Bacteria	p__Deinococcus-Thermus;c__Deinococci	54.5566498911	0.69347	794	0.91277488572	11	169	50.1629813722	12.0228236511	4.39149491716	1.99838199454	4148.5443787	1625.20651017
bin.69	15	0	UID3235	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfobulbaceae	g__Desulfotalea;s__Desulfotalea_psychrophila	52.6750598142	0.634883	611	0.865294865353	11	5	54.111367786	6.61115303754	4.4153048	0.796783927483	3887.4	661.542621454
bin.7	41	0	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	52.8226258221	1.196014	1186	0.912919915653	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
bin.70	21	0	UID3962	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria	o__Hydrogenophilales;f__Hydrogenophilaceae;g__Thiobacillus;s__Thiobacillus_denitrificans	62.0216085095	2.186546	2370	0.926402646	11	10	53.112641615	7.69457679558	3.1625312	0.333280772542	3037.0	366.434168712
bin.71	38	0	UID1104	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales_4;f__Syntrophomonadaceae	o__Clostridiales;g__Syntrophomonas;s__Syntrophomonas_wolfei	44.4708394256	3.373116	3703	0.847768650708	11	2	47.9276596132	3.06173619873	2.670877	0.265318	2558.5	118.5
bin.72	9	29	UID2993	k__Bacteria	p__Chlamydiae;c__Chlamydiia;o__Chlamydiales	55.5728809392	1.024829	1201	0.914048099732	11	77	42.9388897508	7.08947795852	1.8711955974	1.6729307037	1670.83116883	1381.87024973
bin.73	32	0	UID3158	k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Helicobacteraceae	unresolved	40.2276188055	2.800208	3029	0.934409158177	11	5	38.2480464877	4.71766860317	2.4974222	0.327330592277	2522.6	324.89850723
bin.74	37	0	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	45.475945065	0.861528	957	0.921112256363	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
bin.75	22	7	UID2310	k__Bacteria;p__Chloroflexi	c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Anaerolinea;s__Anaerolinea_thermophila	58.5366957305	5.281827	4719	0.89891774191	11	2	56.2911854198	2.4415124799	4.335458	0.80308	3708.0	484.0
bin.76	41	0	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	33.6121021052	0.947141	912	0.916938449502	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
bin.77	0	0	NA	NA	unresolved	38.7914652812	0.811462	918	0.824871651414	11	NA	NA	NA	NA	NA	NA	NA
bin.78	40	0	UID2309	k__Bacteria;p__Chloroflexi	unresolved	43.7383107497	1.440426	1355	0.886150347189	11	14	58.5159979235	4.80948739763	4.70641157143	1.0439035214	3933.14285714	717.183464986
bin.79	35	3	UID2307	k__Bacteria	p__Armatimonadetes;c__Chthonomonadetes;o__Chthonomonadales;f__Chthonomonadaceae;g__Chthonomonas;s__Chthonomonas_calidirosea	45.6130452388	1.042158	1186	0.87614545971	11	23	55.9597818041	5.95590811758	3.90703395652	1.73333076608	3352.7826087	1254.52443636
bin.8	43	0	UID40	k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae	g__Methanobacterium	34.0126368097	2.368161	2307	0.844754642949	11	9	31.9472619236	4.05099891234	2.20295888889	0.455255090786	2068.0	385.055840106
bin.80	6	0	UID2571	k__Bacteria	p__Ignavibacteriae;c__Ignavibacteria;o__Ignavibacteriales	42.5544194408	0.783176	730	0.888557616679	11	14	49.3214646142	6.40690458662	2.7543095	0.465463349511	2529.92857143	379.490723449
bin.81	42	1	UID3202	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales	c__Candidatus_Koribacter;o__Candidatus_Koribacter;f__Candidatus_Koribacter;g__Candidatus_Koribacter;s__Candidatus_Koribacter_versatilis	61.2950070197	4.16685	3690	0.855425081296	11	11	58.4596202319	1.32391403832	5.48899354545	0.892945952841	4665.72727273	765.75774604
bin.82	13	0	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	c__;o__;f__;g__;s__	39.6124014917	0.722655	763	0.896905162214	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
bin.83	12	0	UID1104	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales_4;f__Syntrophomonadaceae	o__Clostridiales;g__Syntrophomonas;s__Syntrophomonas_wolfei	47.2758618653	2.031872	2224	0.86331717746	11	2	47.9276596132	3.06173619873	2.670877	0.265318	2558.5	118.5
bin.84	5	0	UID3198	k__Bacteria	p__Nitrospinae;c__Nitrospinia;o__Nitrospinales;f__Nitrospinaceae;g__Nitrospina;s__Nitrospina_gracilis	59.7158663697	7.06217	6865	0.864478481826	11	17	59.2923023901	3.01115477033	5.48641088235	1.58822161948	4711.64705882	1221.85750306
bin.85	0	0	NA	NA	unresolved	49.7612783093	0.280871	340	0.912984964628	11	NA	NA	NA	NA	NA	NA	NA
bin.86	43	0	UID59	k__Archaea;p__Euryarchaeota;c__Methanomicrobia;o__Methanosarcinales;f__Methanosaetaceae;g__Methanosaeta	s__Methanosaeta_concilii	51.2813486572	3.474152	3610	0.852700457551	11	2	52.2665447155	1.27873478072	2.453058	0.573587	2342.5	557.5
bin.87	27	9	UID3202	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales	c__Candidatus_Koribacter;o__Candidatus_Koribacter;f__Candidatus_Koribacter;g__Candidatus_Koribacter;s__Candidatus_Koribacter_versatilis	58.9938950435	2.658987	2920	0.911508405269	11	11	58.4596202319	1.32391403832	5.48899354545	0.892945952841	4665.72727273	765.75774604
bin.88	43	0	UID2540	k__Bacteria;p__Spirochaetes;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Treponema	unresolved	64.8139069475	2.831218	2500	0.930793743188	11	28	44.119640061	5.91094745533	2.70574825	0.725684598615	2524.21428571	642.584811364
bin.89	39	0	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	45.6317371076	0.9591	1038	0.931147951204	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
bin.9	37	1	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	44.9126631561	1.129363	1167	0.904416914668	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
bin.90	39	1	UID2496	k__Bacteria;p__Spirochaetes;c__Spirochaetia	p__Elusimicrobia;c__Candidatus_Endomicrobium;o__Candidatus_Endomicrobium;f__Candidatus_Endomicrobium;g__Candidatus_Endomicrobium;s__	37.5347340372	1.078553	1005	0.912715462291	11	72	38.9697421605	10.3693638763	2.60865927778	1.034157916	2440.63888889	952.666641963
bin.91	40	2	UID2617	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	f__Rikenellaceae;g__Alistipes	33.79424143	3.697411	3334	0.912444951346	11	213	44.6136469867	4.37190585704	4.16594949296	1.44014248458	3559.19248826	1160.01352815
bin.92	26	8	UID3060	k__Bacteria	p__Proteobacteria;c__Epsilonproteobacteria	55.1324485222	2.837291	3379	0.895896120631	11	138	35.5006557556	5.60287773349	1.8351350942	0.324611407432	1912.04347826	344.862162542
bin.93	36	2	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	45.2127541783	0.948301	1066	0.856575074792	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
bin.94	29	0	UID3886	k__Bacteria;p__Proteobacteria;g__Acidithiobacillus	c__Gammaproteobacteria;o__Acidithiobacillales;f__Acidithiobacillaceae;s__Acidithiobacillus_ferrivorans	57.4310801108	2.43725	2446	0.913662119192	11	3	58.0724198738	1.04566518167	3.02499566667	0.135067402557	3173.33333333	162.530680864
bin.95	43	0	UID1374	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	unresolved	38.7651670016	4.132656	4059	0.861201851787	11	51	29.2307821975	2.34737389231	3.72794923529	1.1440432471	3547.70588235	1019.88185194
