Bin Id	# unique markers (of 43)	# multi-copy	Insertion branch UID	Taxonomy (contained)	Taxonomy (sister lineage)	GC	Genome size (Mbp)	Gene count	Coding density	Translation table	# descendant genomes	Lineage: GC mean	Lineage: GC std	Lineage: genome size (Mbp) mean	Lineage: genome size (Mbp) std	Lineage: gene count mean	Lineage: gene count std
maxbinned_coassembly.fa.089	13	4	UID1455	k__Bacteria;p__Actinobacteria;c__Actinobacteria	o__Acidimicrobiales;f__Acidimicrobiaceae;g__Acidimicrobium;s__Acidimicrobium_ferrooxidans	70.4405224655	3.013558	4368	0.926700265932	11	701	64.9347552715	6.79360806754	4.49661965906	2.15301080913	4175.64194009	1972.29652275
maxbinned_coassembly.fa.090	20	15	UID1	k__Archaea (root)	k__Archaea	36.0334777999	4.883714	6579	0.823492940004	11	5656	49.2752660014	13.0081081425	3.76173456931	1.81655134913	3559.91760962	1650.82761538
maxbinned_coassembly.fa.091	37	5	UID2617	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	f__Rikenellaceae;g__Alistipes	40.0966050059	4.233333	4509	0.913368497116	11	213	44.6136469867	4.37190585704	4.16594949296	1.44014248458	3559.19248826	1160.01352815
maxbinned_coassembly.fa.092	14	12	UID2310	k__Bacteria;p__Chloroflexi	c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Anaerolinea;s__Anaerolinea_thermophila	51.8379196882	2.259892	2657	0.893934311905	11	2	56.2911854198	2.4415124799	4.335458	0.80308	3708.0	484.0
maxbinned_coassembly.fa.093	29	4	UID2112	k__Bacteria;p__Actinobacteria;c__Actinobacteria	o__Coriobacteriales;f__Coriobacteriaceae	66.275430539	2.184529	2830	0.921455380084	11	31	60.5122590539	9.26009174978	3.1163523871	1.83980554766	2914.48387097	1776.20003725
maxbinned_coassembly.fa.094	21	11	UID2310	k__Bacteria;p__Chloroflexi	c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Anaerolinea;s__Anaerolinea_thermophila	55.4410690223	2.302066	2775	0.905776810917	11	2	56.2911854198	2.4415124799	4.335458	0.80308	3708.0	484.0
maxbinned_coassembly.fa.095	30	7	UID3202	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales	c__Candidatus_Koribacter;o__Candidatus_Koribacter;f__Candidatus_Koribacter;g__Candidatus_Koribacter;s__Candidatus_Koribacter_versatilis	57.0161780393	4.548388	5260	0.875693102699	11	11	58.4596202319	1.32391403832	5.48899354545	0.892945952841	4665.72727273	765.75774604
maxbinned_coassembly.fa.096	8	22	UID2993	k__Bacteria	p__Verrucomicrobia	61.8725014761	1.033447	1336	0.900026803503	11	77	42.9388897508	7.08947795852	1.8711955974	1.6729307037	1670.83116883	1381.87024973
maxbinned_coassembly.fa.097	33	3	UID2307	k__Bacteria	p__Armatimonadetes;c__Chthonomonadetes;o__Chthonomonadales;f__Chthonomonadaceae;g__Chthonomonas;s__Chthonomonas_calidirosea	49.9960785809	3.225873	3537	0.904424321726	11	23	55.9597818041	5.95590811758	3.90703395652	1.73333076608	3352.7826087	1254.52443636
maxbinned_coassembly.fa.098	2	8	UID3746	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae	g__Hyphomicrobium;s__Hyphomicrobium_denitrificans	64.8917871171	0.350559	328	0.949029977835	11	8	61.0604339676	1.81794091826	4.12089625	0.401830977603	4022.5	453.397176877
maxbinned_coassembly.fa.099	7	11	UID3303	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria	unresolved	65.9576424112	0.380711	417	0.935612577519	11	648	56.2313407342	11.7667834104	4.32266758025	2.09073779431	4167.79166667	2031.55282201
maxbinned_coassembly.fa.100	18	6	UID2572	k__Bacteria;p__Ignavibacteriae;c__Ignavibacteria;o__Ignavibacteriales	f__Ignavibacteriaceae;g__Ignavibacterium;s__Ignavibacterium_album	38.1528348856	1.291904	1779	0.911485683147	11	2	37.6306212631	3.69749696697	3.4797055	0.1792915	3072.5	170.5
maxbinned_coassembly.fa.101	40	3	UID2540	k__Bacteria;p__Spirochaetes;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Treponema	unresolved	64.4922403013	3.043546	2713	0.926301754598	11	28	44.119640061	5.91094745533	2.70574825	0.725684598615	2524.21428571	642.584811364
maxbinned_coassembly.fa.102	42	0	UID2617	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	f__Rikenellaceae;g__Alistipes	37.1684073609	4.002426	3330	0.911478938024	11	213	44.6136469867	4.37190585704	4.16594949296	1.44014248458	3559.19248826	1160.01352815
maxbinned_coassembly.fa.103	13	25	UID3307	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria	o__Sphingomonadales	64.4474416986	0.5746	733	0.932372084929	11	32	62.9277882683	5.95548778225	3.6052120625	0.878022580819	3453.6875	794.003087112
maxbinned_coassembly.fa.104	0	0	NA	NA	unresolved	71.1447202354	2.643991	3722	0.948863668598	11	NA	NA	NA	NA	NA	NA	NA
maxbinned_coassembly.fa.105	34	8	UID2567	k__Bacteria	p__Gemmatimonadetes;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__Gemmatimonas;s__Gemmatimonas_aurantiaca	55.3637754514	3.316414	3585	0.893816936004	11	437	42.2586454603	6.79030286123	4.14570185126	1.51362052744	3610.01372998	1216.80246458
maxbinned_coassembly.fa.106	20	20	UID3272	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio	unresolved	63.7118642563	2.928814	4209	0.917713108446	11	7	64.3553006535	1.26564541526	4.77702328571	0.343370117051	4293.0	288.153233045
maxbinned_coassembly.fa.107	39	0	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	45.4150089945	0.998504	1096	0.920775480118	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
maxbinned_coassembly.fa.108	16	0	UID4284	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales	unresolved	66.1504176256	1.878357	2687	0.881199367319	11	3	55.2356198546	3.56319361268	3.80701166667	0.659011689068	3670.66666667	557.693065723
maxbinned_coassembly.fa.109	3	5	UID3747	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Hyphomicrobium	s__Hyphomicrobium_denitrificans	62.3828190085	0.114033	126	0.912227162313	11	7	60.890719983	1.88324623268	4.13610014286	0.427417528961	4063.0	470.971336707
maxbinned_coassembly.fa.110	10	19	UID3279	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales;f__Geobacteraceae	g__Geobacter;s__Geobacter_sulfurreducens	57.1508100273	3.844068	5678	0.856447128407	11	13	57.9143072482	3.0777543531	4.33949715385	0.497722474022	3934.84615385	396.764965527
maxbinned_coassembly.fa.111	12	15	UID3048	k__Bacteria;p__Verrucomicrobia	c__Opitutae;o__Opitutales;f__Opitutaceae	66.7165815917	0.728573	971	0.921346248077	11	12	57.4022488714	5.82532243674	4.90119691667	2.18807171873	4245.25	1674.59896318
maxbinned_coassembly.fa.112	22	14	UID1418	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Clostridium	s__Clostridium_kluyveri	32.7582674815	1.259392	1543	0.912691203374	11	3	31.7201435816	0.434440637203	4.203056	0.303233105397	3986.66666667	283.843070884
maxbinned_coassembly.fa.113	5	2	UID1	k__Bacteria (root)	k__Bacteria	32.7266882991	2.261729	2863	0.81025755075	11	5656	49.2752660014	13.0081081425	3.76173456931	1.81655134913	3559.91760962	1650.82761538
maxbinned_coassembly.fa.114	22	11	UID3746	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae	g__Hyphomicrobium;s__Hyphomicrobium_denitrificans	64.7417955814	1.338029	1631	0.921969553724	11	8	61.0604339676	1.81794091826	4.12089625	0.401830977603	4022.5	453.397176877
maxbinned_coassembly.fa.115	1	1	UID1418	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Clostridium	s__Clostridium_kluyveri	29.3402952821	3.501127	4642	0.802838057574	11	3	31.7201435816	0.434440637203	4.203056	0.303233105397	3986.66666667	283.843070884
maxbinned_coassembly.fa.116	24	9	UID1455	k__Bacteria;p__Actinobacteria;c__Actinobacteria	o__Acidimicrobiales;f__Acidimicrobiaceae;g__Acidimicrobium;s__Acidimicrobium_ferrooxidans	63.5573070457	2.702207	4114	0.880464746039	11	701	64.9347552715	6.79360806754	4.49661965906	2.15301080913	4175.64194009	1972.29652275
maxbinned_coassembly.fa.117	20	21	UID2617	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	f__Rikenellaceae;g__Alistipes	37.2603970741	4.569122	4622	0.909499242962	11	213	44.6136469867	4.37190585704	4.16594949296	1.44014248458	3559.19248826	1160.01352815
maxbinned_coassembly.fa.118	9	6	UID3971	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria	o__Rhodocyclales;f__Rhodocyclaceae	63.9232305559	0.242336	283	0.923713356662	11	223	63.6314011416	6.04147917703	5.56649813901	1.7739074753	5150.8206278	1616.3028132
maxbinned_coassembly.fa.119	33	0	UID2310	k__Bacteria;p__Chloroflexi	c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Anaerolinea;s__Anaerolinea_thermophila	50.192922857	2.410549	3104	0.912307113442	11	2	56.2911854198	2.4415124799	4.335458	0.80308	3708.0	484.0
maxbinned_coassembly.fa.120	3	0	UID3303	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria	unresolved	65.3502640887	0.862021	1183	0.923696754487	11	648	56.2313407342	11.7667834104	4.32266758025	2.09073779431	4167.79166667	2031.55282201
maxbinned_coassembly.fa.121	21	17	UID3279	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales;f__Geobacteraceae	g__Geobacter;s__Geobacter_sulfurreducens	49.4906548388	2.302368	3328	0.861047842917	11	13	57.9143072482	3.0777543531	4.33949715385	0.497722474022	3934.84615385	396.764965527
maxbinned_coassembly.fa.122	19	18	UID3303	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria	unresolved	41.2787110802	4.478541	6255	0.891805166013	11	648	56.2313407342	11.7667834104	4.32266758025	2.09073779431	4167.79166667	2031.55282201
maxbinned_coassembly.fa.123	16	1	UID2496	k__Bacteria;p__Spirochaetes;c__Spirochaetia	p__Elusimicrobia;c__Candidatus_Endomicrobium;o__Candidatus_Endomicrobium;f__Candidatus_Endomicrobium;g__Candidatus_Endomicrobium;s__	50.5227687349	1.634566	2073	0.920586259594	11	72	38.9697421605	10.3693638763	2.60865927778	1.034157916	2440.63888889	952.666641963
maxbinned_coassembly.fa.124	27	1	UID3962	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria	o__Nitrosomonadales;f__Nitrosomonadaceae	63.6161479038	3.718526	4179	0.905889322812	11	10	53.112641615	7.69457679558	3.1625312	0.333280772542	3037.0	366.434168712
maxbinned_coassembly.fa.125	8	0	UID1	k__Bacteria (root)	k__Bacteria	44.8385563316	0.847757	1346	0.920578656384	11	5656	49.2752660014	13.0081081425	3.76173456931	1.81655134913	3559.91760962	1650.82761538
maxbinned_coassembly.fa.126	37	5	UID2308	k__Bacteria;p__Chloroflexi	c__Dehalococcoidetes;o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	71.439017176	3.086697	3165	0.90781181308	11	22	56.0302438448	6.08038244773	3.92836	1.76933331899	3371.90909091	1279.43559677
maxbinned_coassembly.fa.127	18	8	UID62	k__Archaea;p__Euryarchaeota;c__Methanomicrobia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina	s__Methanosarcina_barkeri	41.3758097858	2.847821	3407	0.805990615281	11	3	41.1331478415	1.42914405274	4.907201	0.676124407843	4036.66666667	564.721957151
maxbinned_coassembly.fa.128	10	0	UID3277	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio	s__Desulfovibrio_alcoholivorans	68.1252936443	4.199383	4038	0.9033588982	11	2	64.2770224832	0.4261325366	4.9012505	0.2276555	4382.5	172.5
maxbinned_coassembly.fa.129	22	9	UID1	k__Bacteria (root)	k__Bacteria	42.2889087614	2.749747	3542	0.902229914243	11	5656	49.2752660014	13.0081081425	3.76173456931	1.81655134913	3559.91760962	1650.82761538
maxbinned_coassembly.fa.130	17	0	UID2535	k__Bacteria;p__Spirochaetes;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae	g__Treponema	58.680952075	2.661177	2984	0.933559473872	11	33	44.8210271728	5.71870393932	2.85230736364	0.829703588646	2657.39393939	756.636093605
maxbinned_coassembly.fa.131	39	4	UID4297	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Methylococcaceae;g__Methylosarcina	s__Methylosarcina_fibrata	48.0053290148	3.450544	3939	0.867864313569	11	3	54.9950998804	0.92140830785	4.61894233333	0.25805204967	4178.33333333	190.704541693
maxbinned_coassembly.fa.132	24	19	UID1104	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales_4;f__Syntrophomonadaceae	o__Clostridiales;g__Syntrophomonas;s__Syntrophomonas_wolfei	45.4190790917	6.293287	7295	0.846423339663	11	2	47.9276596132	3.06173619873	2.670877	0.265318	2558.5	118.5
maxbinned_coassembly.fa.133	39	0	UID3053	k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales	f__Verrucomicrobia_subdivision_3;g__Pedosphaera;s__Pedosphaera_parvula	62.4355238253	2.713987	2051	0.929662890795	11	7	55.5776172047	5.68274754991	4.11986942857	2.35804988334	3712.85714286	1824.78894502
maxbinned_coassembly.fa.134	22	16	UID4209	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales	f__Sinobacteraceae	69.5510361727	4.510252	5646	0.950120968851	11	60	64.1574943777	5.85228176842	4.0603202	0.945581442528	3698.51666667	783.060778647
maxbinned_coassembly.fa.135	9	29	UID2112	k__Bacteria;p__Actinobacteria;c__Actinobacteria	o__Coriobacteriales;f__Coriobacteriaceae	64.7859334497	3.591897	5009	0.914603341911	11	31	60.5122590539	9.26009174978	3.1163523871	1.83980554766	2914.48387097	1776.20003725
maxbinned_coassembly.fa.136	22	4	UID3332	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales	f__Sphingomonadaceae;g__Sphingomonas;s__	66.4106549603	2.046521	2472	0.919040166214	11	3	65.0488656045	0.25486510135	2.756266	0.15932823829	2825.66666667	128.738322016
maxbinned_coassembly.fa.137	12	0	UID3663	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylocystaceae;g__Methylocystis	unresolved	63.1753057827	0.554397	868	0.88053506783	11	3	62.6596505697	0.133390090718	4.09725133333	0.456957902894	4115.0	454.182782589
maxbinned_coassembly.fa.138	16	4	UID1060	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Pelosinus	s__Pelosinus_fermentans	42.7453556772	3.616566	5223	0.843435181329	11	5	42.8160506644	4.55970836507	4.6502084	0.894164424136	4502.2	848.5803203
maxbinned_coassembly.fa.139	17	14	UID1104	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales_4;f__Syntrophomonadaceae	o__Clostridiales;g__Syntrophomonas;s__Syntrophomonas_wolfei	49.8956223697	2.311319	3017	0.882882025372	11	2	47.9276596132	3.06173619873	2.670877	0.265318	2558.5	118.5
maxbinned_coassembly.fa.140	3	2	UID3686	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales	f__Bradyrhizobiaceae	66.9480252358	3.121284	4158	0.918957070231	11	60	64.0622054998	1.93036574569	7.22477778333	1.96305331813	6881.78333333	1925.42992681
maxbinned_coassembly.fa.141	16	11	UID3303	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria	unresolved	70.5996943808	4.950605	7073	0.932340188724	11	648	56.2313407342	11.7667834104	4.32266758025	2.09073779431	4167.79166667	2031.55282201
maxbinned_coassembly.fa.142	6	2	UID2982	k__Bacteria	p__Planctomycetes;c__Planctomycetia;o__Planctomycetales;f__Planctomycetaceae	65.5963535826	8.266086	11236	0.914072028769	11	88	44.2282294983	7.81376598976	2.42188205682	2.19213346454	2142.11363636	1851.65080175
maxbinned_coassembly.fa.143	12	11	UID3278	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria	o__Desulfuromonadales;f__Geobacteraceae;g__Geobacter;s__Geobacter_sulfurreducens	56.8437458053	4.879645	6803	0.884627262844	11	21	63.1862370411	7.35688494041	5.56829371429	2.22623555555	4800.0952381	1569.45331412
maxbinned_coassembly.fa.144	16	4	UID4301	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Methylococcaceae;g__Methylococcus	s__Methylococcus_capsulatus	64.9474000584	3.433654	4935	0.877039736677	11	3	61.3751298242	3.07278403642	3.864373	0.818923766401	3635.66666667	791.582942941
maxbinned_coassembly.fa.145	21	9	UID3746	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae	g__Hyphomicrobium;s__Hyphomicrobium_denitrificans	64.9212414048	2.005051	2799	0.904170018618	11	8	61.0604339676	1.81794091826	4.12089625	0.401830977603	4022.5	453.397176877
maxbinned_coassembly.fa.146	29	14	UID1374	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	unresolved	39.0481577815	5.027661	5124	0.853179440698	11	51	29.2307821975	2.34737389231	3.72794923529	1.1440432471	3547.70588235	1019.88185194
maxbinned_coassembly.fa.147	42	1	UID3202	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales	c__Candidatus_Koribacter;o__Candidatus_Koribacter;f__Candidatus_Koribacter;g__Candidatus_Koribacter;s__Candidatus_Koribacter_versatilis	61.5057072864	4.305724	3898	0.858743848886	11	11	58.4596202319	1.32391403832	5.48899354545	0.892945952841	4665.72727273	765.75774604
maxbinned_coassembly.fa.148	37	5	UID3971	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria	o__Burkholderiales	66.9338959547	4.19702	5141	0.949847987382	11	223	63.6314011416	6.04147917703	5.56649813901	1.7739074753	5150.8206278	1616.3028132
maxbinned_coassembly.fa.149	22	8	UID2617	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	f__Rikenellaceae;g__Alistipes	33.5496709667	3.854777	3779	0.904587736204	11	213	44.6136469867	4.37190585704	4.16594949296	1.44014248458	3559.19248826	1160.01352815
maxbinned_coassembly.fa.150	41	2	UID1234	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae	g__Ethanoligenens;s__Ethanoligenens_harbinense	45.3175458407	2.325554	2737	0.870436893747	11	2	52.8718895631	2.68662050941	3.1393425	0.1307665	3428.5	554.5
maxbinned_coassembly.fa.151	2	0	UID2985	k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Planctomycetales;f__Planctomycetaceae	g__Isosphaera;s__Isosphaera_pallida	66.0135341603	2.788204	3590	0.908574480203	11	9	56.0828878846	3.01917258421	6.74865388889	1.02954050661	5721.0	1221.39665047
maxbinned_coassembly.fa.152	0	0	NA	NA	unresolved	46.7360500385	1.145039	1531	0.788178393924	11	NA	NA	NA	NA	NA	NA	NA
maxbinned_coassembly.fa.153	12	15	UID3198	k__Bacteria	p__Acidobacteria	62.4727068111	7.218834	10438	0.873358356765	11	17	59.2923023901	3.01115477033	5.48641088235	1.58822161948	4711.64705882	1221.85750306
maxbinned_coassembly.fa.154	21	13	UID3887	k__Bacteria;p__Proteobacteria	c__Betaproteobacteria	66.9799993782	4.052774	5811	0.949999679232	11	1487	52.9168756968	10.6289315811	4.28018535171	1.57586972717	4025.22864829	1428.68298094
maxbinned_coassembly.fa.155	19	2	UID3198	k__Bacteria	p__Nitrospinae;c__Nitrospinia;o__Nitrospinales;f__Nitrospinaceae;g__Nitrospina;s__Nitrospina_gracilis	50.1038040046	0.715772	965	0.850544586824	11	17	59.2923023901	3.01115477033	5.48641088235	1.58822161948	4711.64705882	1221.85750306
maxbinned_coassembly.fa.156	19	12	UID3050	k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__Opitutales	f__Opitutaceae	65.4982456521	2.76741	3754	0.893559682158	11	4	61.5454716376	4.32271695974	6.5561265	0.703054654927	5440.5	618.944464391
maxbinned_coassembly.fa.157	39	0	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	45.7429544423	1.020348	1087	0.923041942553	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
maxbinned_coassembly.fa.158	7	3	UID3781	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae	g__Thalassospira	68.040973522	2.244962	3056	0.910626549581	11	13	61.5355437162	5.81829507618	4.42983692308	0.378601577601	4152.0	359.855954088
maxbinned_coassembly.fa.159	24	0	UID4290	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Methylococcaceae	g__Methylomonas	41.8868717558	2.122264	2999	0.880505441359	11	11	52.2615468207	1.88831576303	4.94898963636	0.297564359556	4564.27272727	310.024072646
maxbinned_coassembly.fa.160	25	1	UID3666	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae	unresolved	64.810389846	1.940587	2597	0.833335995758	11	3	60.6364549837	2.63257008861	4.27582633333	0.130364524015	3861.0	85.6776906007
maxbinned_coassembly.fa.161	31	5	UID2310	k__Bacteria;p__Chloroflexi	c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Anaerolinea;s__Anaerolinea_thermophila	56.7024403682	4.777066	5545	0.903632899357	11	2	56.2911854198	2.4415124799	4.335458	0.80308	3708.0	484.0
maxbinned_coassembly.fa.162	6	0	UID3278	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria	o__Desulfuromonadales;f__Geobacteraceae;g__Geobacter;s__Geobacter_sulfurreducens	68.5848769185	4.227604	5233	0.930037439647	11	21	63.1862370411	7.35688494041	5.56829371429	2.22623555555	4800.0952381	1569.45331412
maxbinned_coassembly.fa.163	11	0	UID3169	k__Bacteria	p__Aquificae;c__Aquificae;o__Aquificales	53.4339122015	0.954276	1412	0.864603112726	11	23	38.2868548983	5.47797168378	1.73173826087	0.23986019356	1832.34782609	219.678145733
maxbinned_coassembly.fa.164	12	5	UID3199	k__Bacteria;p__Acidobacteria	c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae	69.7946296626	5.481853	7060	0.923673983961	11	16	59.4849084443	3.00051550587	5.63761075	1.51375596036	4810.8125	1191.24720455
